iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.380675,0.3826171875,0.382238223822,0.23865,0.234765625,0.235523552355,0.385289249526,0.380259411579,0.381253035454,0.112472285
10,0.380675,0.3826171875,0.382238223822,0.23865,0.234765625,0.235523552355,0.385289249526,0.380259411579,0.381253035454,0.966187694
20,0.380675,0.3826171875,0.382238223822,0.23865,0.234765625,0.235523552355,0.385289249526,0.380259411579,0.381253035454,1.782789037
30,0.380675,0.3826171875,0.382238223822,0.23865,0.234765625,0.235523552355,0.385289249526,0.380259411579,0.381253035454,2.663929749
40,0.380675,0.3826171875,0.382238223822,0.23865,0.234765625,0.235523552355,0.385289249526,0.380259411579,0.381253035454,3.651709064
50,0.380675,0.3826171875,0.382238223822,0.23865,0.234765625,0.235523552355,0.385289249526,0.380259411579,0.381253035454,4.524380531
60,0.380675,0.3826171875,0.382238223822,0.23865,0.234765625,0.235523552355,0.385289249526,0.380259411579,0.381253035454,5.407063331
70,0.380675,0.3826171875,0.382238223822,0.23865,0.234765625,0.235523552355,0.385289249526,0.380259411579,0.381253035454,6.296869248
80,0.380675,0.3826171875,0.382238223822,0.23865,0.234765625,0.235523552355,0.385289249526,0.380259411579,0.381253035454,7.148688258
90,0.380675,0.3826171875,0.382238223822,0.23865,0.234765625,0.235523552355,0.385289249526,0.380259411579,0.381253035454,7.99715422
100,0.380675,0.3826171875,0.382238223822,0.23865,0.234765625,0.235523552355,0.385289249526,0.380259411579,0.381253035454,8.905542875
